IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",76,"2025",4,"Median",1,"Male",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",663035
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",76,"2025",4,"Median",2,"Female",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",626285.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",76,"2025",4,"Median",1,"Male",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2976594.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",76,"2025",4,"Median",2,"Female",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2925177
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",76,"2025",4,"Median",1,"Male",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",848856
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",76,"2025",4,"Median",2,"Female",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1073626
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",76,"2025",4,"Median",1,"Male",19,90,null,"90+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",27130
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",76,"2025",4,"Median",2,"Female",19,90,null,"90+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",63506
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",77625
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",2,"Female",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",73551
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",1,"Male",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",658088.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",2,"Female",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",621857.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",1,"Male",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2955278.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",2,"Female",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2902295.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",1,"Male",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",873332.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",2,"Female",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1096413.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",1,"Male",19,90,null,"90+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",27532.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",77,"2026",4,"Median",2,"Female",19,90,null,"90+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",62686
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",76766.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",2,"Female",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",72731
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",1,"Male",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",652776.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",2,"Female",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",617334
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",1,"Male",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2932575.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",2,"Female",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2877984
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",1,"Male",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",899736.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",2,"Female",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1121086.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",1,"Male",19,90,null,"90+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",28221.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",78,"2027",4,"Median",2,"Female",19,90,null,"90+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",62186.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",75863
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",2,"Female",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",71873
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",1,"Male",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",647111.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",2,"Female",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",612316
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",1,"Male",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2909306.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",2,"Female",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2852904.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",1,"Male",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",927295
